ad_name,status,ad_type,product_code,bidding_mode,placement,ad_started_at,impressions,clicks,ctr,conversions,direct_conversions,cvr,direct_cvr,cost_per_conversion,units_sold,direct_units_sold,gmv,direct_gmv,spend,roas,direct_roas,period_start,period_end,granularity,days_in_period,is_shop_level,cpc,aov,spend_per_day,units_per_day,brand,family
Sekar Candrani by Aska Label - Atasan wanita asimetris dengan details bunga dan drapery bahan satin premium,Berjalan,Iklan Produk,44278636302,GMV Max ROAS,Semua Penempatan,2026-02-09,321349.0,14755.0,0.00045900000000000004,140.0,105.0,9.499999999999999e-05,7.1e-05,28685.89,152.0,113.0,40590200.0,31857000.0,4016025.0,10.11,7.93,2026-02-01,2026-02-28,monthly,28,False,272.18,267040.79,143429.46,5.429,askalabel,sekar
"Basic Sada by Aska Label - Gamis polos dengan kantong dan busui friendly bahan crepe warna putih offwhite, hitam black, maroon burgundy, abu taupe, ungu lilac, dusty pink mauve, navy [9]",Berjalan,Iklan Produk,5920355988,GMV Max ROAS,Semua Penempatan,2024-11-04,309653.0,12838.0,0.000415,203.0,160.0,0.00015800000000000002,0.000125,22713.99,229.0,180.0,48123300.0,38050000.0,4610939.0,10.44,8.25,2026-02-01,2026-02-28,monthly,28,False,359.16,210145.41,164676.39,8.179,askalabel,sada
Raka by Aska Label - Gamis wanita pleats busui friendly dress wanita dengan details kerut tangan,Berjalan,Iklan Produk,24190365120,GMV Max ROAS,Semua Penempatan,2025-05-11,304733.0,12874.0,0.000422,85.0,68.0,6.6e-05,5.3e-05,40709.3,96.0,77.0,35052500.0,30733000.0,3460291.0,10.13,8.88,2026-02-01,2026-02-28,monthly,28,False,268.78,365130.21,123581.82,3.429,askalabel,raka
"Kalinda by Aska Label - Atasan blouse wanita basic polos bahan crepe full kancing busui friendly wudhu friendly warna Taupe, Deep Cranberry, Mauve, Lilac, Black [6]",Berjalan,Iklan Produk,6448743172,GMV Max ROAS,Semua Penempatan,2024-11-04,298878.0,17266.0,0.000578,168.0,104.0,9.7e-05,0.06,15772.5,185.0,116.0,27568900.0,16814000.0,2649780.0,10.4,6.35,2026-02-01,2026-02-28,monthly,28,False,153.47,149021.08,94635.0,6.607,askalabel,kalinda
"Daru by Aska Label - Atasan katun knit wanita blouse rajut lengan panjang warna coksu cream, abu, biru dusty [9]",Berjalan,Iklan Produk,19257918187,GMV Max ROAS,Semua Penempatan,2024-11-26,289709.0,14062.0,0.000485,101.0,61.0,7.2e-05,4.3e-05,20386.46,108.0,61.0,21535500.0,12299000.0,2059033.0,10.46,5.97,2026-02-01,2026-02-28,monthly,28,False,146.43,199402.78,73536.89,3.857,askalabel,daru
Sekar Kinanthi by Aska Label - Gamis wanita EID drnga details applikasi bunga dan kerut bahan satin premium busui friendly,Berjalan,Iklan Produk,56755926116,GMV Max ROAS,Semua Penempatan,2026-02-09,267266.0,9752.0,0.000365,91.0,67.0,9.3e-05,6.9e-05,42920.91,106.0,81.0,35788600.0,30689000.0,3905803.0,9.16,7.86,2026-02-01,2026-02-28,monthly,28,False,400.51,337628.3,139492.96,3.786,askalabel,sekar
"Adani by Aska Label - Kaos polos wanita Muslim lengan panjang warna hitam, biru navy, abu muda, hijau dark green, abu misty, abu gelap [7]",Berjalan,Iklan Produk,5354991315,GMV Max ROAS,Semua Penempatan,2024-11-04,256244.0,7750.0,0.000302,132.0,103.0,0.17,0.00013299999999999998,15494.63,163.0,127.0,21431600.0,16253000.0,2045292.0,10.48,7.95,2026-02-01,2026-02-28,monthly,28,False,263.91,131482.21,73046.14,5.821,askalabel,adani
"Naira by Aska Label - Tunik full kancing busui friendly warna Putih (Berfuring), Redbud, Taupe, Burgundy, Navy [9]",Berjalan,Iklan Produk,762914930,GMV Max ROAS,Semua Penempatan,2024-11-05,252819.0,11026.0,0.00043599999999999997,100.0,68.0,9.1e-05,6.2e-05,16699.8,106.0,69.0,17568800.0,11635200.0,1669980.0,10.52,6.97,2026-02-01,2026-02-28,monthly,28,False,151.46,165743.4,59642.14,3.786,askalabel,naira
Tenara by Aska Label - Rok tier dengan detail kerut dan pinggang karet bahan rayon twill premium,Berjalan,Iklan Produk,40423225280,GMV Max ROAS,Semua Penempatan,2025-10-10,234835.0,12144.0,0.000517,129.0,92.0,0.000106,7.6e-05,24886.08,138.0,98.0,30839200.0,22412000.0,3210304.0,9.61,6.98,2026-02-01,2026-02-28,monthly,28,False,264.35,223472.46,114653.71,4.929,askalabel,tenara
Pramesthi by Aska Label - Gamis wanita pleats dress plisket wanita busui friendly,Berjalan,Iklan Produk,24691645459,GMV Max ROAS,Semua Penempatan,2025-02-21,230555.0,10408.0,0.000451,72.0,50.0,6.9e-05,4.7999999999999994e-05,35790.49,77.0,54.0,27341600.0,22146000.0,2576915.0,10.61,8.59,2026-02-01,2026-02-28,monthly,28,False,247.59,355085.71,92032.68,2.75,askalabel,pramesthi
"Dian by Aska Label - Atasan kantor basic lengan panjang dan busui friendly warna Putih (Berfuring), Burgundy, Sand, Mint, Mauve [7]",Berjalan,Iklan Produk,1839031202,GMV Max ROAS,Semua Penempatan,2024-11-04,229826.0,8109.0,0.00035299999999999996,117.0,93.0,0.000144,0.000115,15472.0,120.0,95.0,19812200.0,15322000.0,1810224.0,10.94,8.46,2026-02-01,2026-02-28,monthly,28,False,223.24,165101.67,64650.86,4.286,askalabel,dian
Asmara by Aska Label - Gamis wanita dress wanita dengan details drape busui friendly,Berjalan,Iklan Produk,27676781471,GMV Max ROAS,Semua Penempatan,2025-02-21,221691.0,11442.0,0.000516,92.0,67.0,0.08,5.9e-05,28553.97,99.0,72.0,24855600.0,19868000.0,2626965.0,9.46,7.56,2026-02-01,2026-02-28,monthly,28,False,229.59,251066.67,93820.18,3.536,askalabel,asmara
"Binar by Aska Label - Celana panjang abu basic dengan kantong dan pinggang full karet Light Grey, Black, Sand [7]",Berjalan,Iklan Produk,1996667963,GMV Max ROAS,Semua Penempatan,2024-11-04,213216.0,7634.0,0.000358,221.0,179.0,0.000289,0.000234,17392.07,233.0,189.0,39768600.0,31607900.0,3843647.0,10.35,8.22,2026-02-01,2026-02-28,monthly,28,False,503.49,170680.69,137273.11,8.321,askalabel,binar
"Adani by Aska Label - Kaos polos wanita Muslim lengan panjang warna Chalk, Light Khaky, Dusty Rose, Skyblue, Lavender. [8]",Berjalan,Iklan Produk,3955083468,GMV Max ROAS,Semua Penempatan,2025-03-03,213094.0,6473.0,0.000304,126.0,89.0,0.000195,0.000137,16402.02,155.0,112.0,21403700.0,14288000.0,2066654.0,10.36,6.91,2026-02-01,2026-02-28,monthly,28,False,319.27,138088.39,73809.07,5.536,askalabel,adani
"Maula by Aska Label - Tunik wanita full kancing atasan blouse Muslim lengan panjang dengan detail kerut pada lengan warna Dusty Blue, ungu Lilac, Plum, Black [4]",Berjalan,Iklan Produk,24931705407,GMV Max ROAS,Semua Penempatan,2024-11-04,211254.0,10750.0,0.000509,71.0,55.0,6.6e-05,5.1000000000000006e-05,19314.42,78.0,59.0,14659000.0,11001000.0,1371323.0,10.69,8.02,2026-02-01,2026-02-28,monthly,28,False,127.56,187935.9,48975.82,2.786,askalabel,maula
Saanvi by Aska label - Atasan Eid wanita busui friendly dengan details pleats dan lace,Berjalan,Iklan Produk,26629795767,GMV Max ROAS,Semua Penempatan,2025-03-17,208420.0,16731.0,0.000803,56.0,16.0,3.3e-05,0.01,31450.11,59.0,16.0,15168400.0,5374000.0,1761206.0,8.61,3.05,2026-02-01,2026-02-28,monthly,28,False,105.27,257091.53,62900.21,2.107,askalabel,saanvi
Anggita by Aska Label - Kemeja crinkle wanita blouse wanita dengan details lipit dan kancing depan,Berjalan,Iklan Produk,25938630309,GMV Max ROAS,Semua Penempatan,2024-11-25,206489.0,8228.0,0.000398,81.0,53.0,9.8e-05,6.4e-05,18813.93,85.0,56.0,15591900.0,9787100.0,1523928.0,10.23,6.42,2026-02-01,2026-02-28,monthly,28,False,185.21,183434.12,54426.0,3.036,askalabel,anggita
"Gendhis by Aska Label - Atasan wanita muslim rayon warna putih offwhite, raspberry maroon busui friendly dengan kerah dan full kancing depan manset. [4]",Berjalan,Iklan Produk,15246914061,GMV Max ROAS,Semua Penempatan,2024-10-31,205961.0,7420.0,0.36,71.0,46.0,9.599999999999999e-05,6.2e-05,20458.26,72.0,47.0,13854100.0,9413000.0,1452536.0,9.54,6.48,2026-02-01,2026-02-28,monthly,28,False,195.76,192418.06,51876.29,2.571,askalabel,gendhis
Sada Rayon by Aska Label - Daily gamis dress A-line Wanita bahan rayon twill premium,Berjalan,Iklan Produk,52602935126,"Tahap 1: GMV Max Auto, Tahap 2: GMV Max ROAS",Semua Penempatan,2025-12-20,200215.0,9317.0,0.00046499999999999997,104.0,69.0,0.000112,7.400000000000001e-05,27383.5,118.0,79.0,31842000.0,22171000.0,2847884.0,11.18,7.79,2026-02-01,2026-02-28,monthly,28,False,305.67,269847.46,101710.14,4.214,askalabel,sada
Sekar Candrani Kids by Aska Label - Gamis anak kembaran dengan details aplikasi bunga dan drapery bahan satin premium,Berjalan,Iklan Produk,57055914135,GMV Max ROAS,Semua Penempatan,2026-02-09,198296.0,7695.0,0.000388,107.0,74.0,0.000139,9.599999999999999e-05,31243.34,131.0,93.0,33811300.0,25047000.0,3343037.0,10.11,7.49,2026-02-01,2026-02-28,monthly,28,False,434.44,258101.53,119394.18,4.679,askalabel,sekar
"Reska Skirt by Aska Label - Rok wanita pleats rok plisket pinggang full karet warna pink mauve, abu tua dark grey, hitam black [7]",Berjalan,Iklan Produk,18865412383,GMV Max ROAS,Semua Penempatan,2024-11-04,197296.0,6911.0,0.35,81.0,59.0,0.000117,8.5e-05,28018.29,85.0,61.0,23475000.0,18249000.0,2269481.0,10.34,8.04,2026-02-01,2026-02-28,monthly,28,False,328.39,276176.47,81052.89,3.036,askalabel,reska
"Astaka by Aska Label - Celana panjang palazo dengan kantong dan pinggang karet warna Grey, Latte, Black, Offwhite [8]",Berjalan,Iklan Produk,3410937714,GMV Max ROAS,Semua Penempatan,2024-10-31,196630.0,9768.0,0.000497,157.0,124.0,0.000161,0.000127,17558.29,166.0,131.0,27073700.0,21117000.0,2756652.0,9.82,7.66,2026-02-01,2026-02-28,monthly,28,False,282.21,163094.58,98451.86,5.929,askalabel,astaka
Lintang by Aska Label - Gamis wanita rayon premium dress wanita busui friendly,Berjalan,Iklan Produk,26326961881,GMV Max ROAS,Semua Penempatan,2025-03-02,195674.0,8847.0,0.000452,97.0,60.0,0.11,6.8e-05,32576.77,124.0,79.0,32632500.0,22601000.0,3159946.0,10.33,7.15,2026-02-01,2026-02-28,monthly,28,False,357.18,263165.32,112855.21,4.429,askalabel,lintang
Angkasa by Aska Label - Gamis wanita busui friendly dress wanita details ikat,Berjalan,Iklan Produk,28977358952,GMV Max ROAS,Semua Penempatan,2025-03-01,193031.0,10108.0,0.000524,126.0,93.0,0.000125,9.2e-05,14046.1,142.0,106.0,18701400.0,13632000.0,1769809.0,10.57,7.7,2026-02-01,2026-02-28,monthly,28,False,175.09,131700.0,63207.46,5.071,askalabel,angkasa
Sekar Ayu by Aska Label - Atasan wanita dengan details bunga dan drapery bahan satin premium,Berjalan,Iklan Produk,43078633069,GMV Max ROAS,Semua Penempatan,2026-02-09,189113.0,9789.0,0.000518,71.0,57.0,7.3e-05,5.7999999999999994e-05,32373.41,74.0,58.0,21421900.0,18732000.0,2298512.0,9.32,8.15,2026-02-01,2026-02-28,monthly,28,False,234.81,289485.14,82089.71,2.643,askalabel,sekar
"Kandara by Aska Label - Celana panjang wanita celana kulot pinggang full karet jumbo warna putih, abu, coksu, hitam [7]",Berjalan,Iklan Produk,22986058127,GMV Max ROAS,Semua Penempatan,2024-11-04,188989.0,8156.0,0.00043200000000000004,195.0,144.0,0.000239,0.000177,17328.11,214.0,158.0,37234900.0,26993700.0,3378981.0,11.02,7.99,2026-02-01,2026-02-28,monthly,28,False,414.29,173994.86,120677.89,7.643,askalabel,kandara
"Sahara by Aska Label - Celana kulot wanita lebar pinggang karet, warna Hitam, Offwhite, Navy, Grey, Seafoam, Sky Blue, Sand [6]",Berjalan,Iklan Produk,486606923,GMV Max ROAS,Semua Penempatan,2024-11-04,187735.0,7864.0,0.000419,163.0,131.0,0.000207,0.000167,19538.47,176.0,142.0,32422900.0,27003100.0,3184771.0,10.18,8.48,2026-02-01,2026-02-28,monthly,28,False,404.98,184221.02,113741.82,6.286,askalabel,sahara
Zivara by Aska Label - Dress wanita dengan details lace busui friendly,Berjalan,Iklan Produk,28294167929,GMV Max ROAS,Semua Penempatan,2026-01-30,187064.0,9143.0,0.000489,49.0,28.0,5.4000000000000005e-05,3.1e-05,49095.19,54.0,32.0,20406000.0,14518000.0,2405664.0,8.48,6.03,2026-02-01,2026-02-28,monthly,28,False,263.12,377888.89,85916.57,1.929,askalabel,zivara
Isvara by Aska Label - Atasan wanita 100% katun dengan details bordir scallop dan tekstur linen,Berjalan,Iklan Produk,54254065668,GMV Max ROAS,Semua Penempatan,2026-01-09,182713.0,8089.0,0.000443,45.0,23.0,5.6e-05,2.8e-05,36344.07,49.0,23.0,11501000.0,5827000.0,1635483.0,7.03,3.56,2026-02-01,2026-02-28,monthly,28,False,202.19,234714.29,58410.11,1.75,askalabel,isvara
"Kalinda by Aska Label - Atasan blouse wanita basic polos bahan crepe full kancing busui friendly wudhu friendly warna Taupe, Deep Cranberry, Mauve, Lilac, Black [6]",Berjalan,Iklan Produk,6748741647,GMV Max ROAS,Semua Penempatan,2025-03-03,177377.0,5680.0,0.32,91.0,56.0,0.16,9.900000000000001e-05,16927.88,104.0,63.0,16451500.0,9187000.0,1540437.0,10.68,5.96,2026-02-01,2026-02-28,monthly,28,False,271.2,158187.5,55015.61,3.714,askalabel,kalinda
"Maula by Aska Label - Tunik wanita full kancing atasan blouse Muslim lengan panjang dengan detail kerut pada lengan warna Dusty Blue, ungu Lilac, Plum, Black",Berjalan,Iklan Produk,27269809636,GMV Max ROAS,Semua Penempatan,2024-12-11,176741.0,7245.0,0.41,83.0,60.0,0.000115,8.3e-05,18982.2,87.0,63.0,16154400.0,11857000.0,1575522.0,10.25,7.53,2026-02-01,2026-02-28,monthly,28,False,217.46,185682.76,56268.64,3.107,askalabel,maula
"Aura by Aska Label - Gamis crepe lengan panjang, busui friendly, details drape warna Hitam, Offwhite, Taupe, Raspberry [5]",Berjalan,Iklan Produk,948110519,GMV Max ROAS,Semua Penempatan,2025-01-13,171597.0,10524.0,0.000613,76.0,57.0,7.2e-05,5.4000000000000005e-05,29028.05,83.0,64.0,21514100.0,17231100.0,2206132.0,9.75,7.81,2026-02-01,2026-02-28,monthly,28,False,209.63,259206.02,78790.43,2.964,askalabel,aura
"Tiras by Aska Label - Atasan plisket busui friendly Warna Mauve, Taupe, Black [6]",Berjalan,Iklan Produk,3436311033,GMV Max ROAS,Semua Penempatan,2024-10-28,169944.0,7154.0,0.000421,89.0,63.0,0.000124,8.800000000000001e-05,22280.8,97.0,69.0,20203800.0,14488200.0,1982992.0,10.19,7.31,2026-02-01,2026-02-28,monthly,28,False,277.19,208286.6,70821.14,3.464,askalabel,tiras
Khaira by Aska Label - Atasan wanita rayon premium dengan details pita ikat,Berjalan,Iklan Produk,56204044398,GMV Max ROAS,Semua Penempatan,2026-01-09,168573.0,6981.0,0.000414,91.0,53.0,0.13,7.6e-05,23560.54,94.0,55.0,20446000.0,11095000.0,2144009.0,9.54,5.17,2026-02-01,2026-02-28,monthly,28,False,307.12,217510.64,76571.75,3.357,askalabel,khaira
"Svasti by Aska Label - Gamis wanita polos bahan crinkle dress wanita Muslim lengan panjang ikat pinggang warna beige, hijau sage, hitam black [2]",Berjalan,Iklan Produk,26920151329,GMV Max ROAS,Semua Penempatan,2025-03-02,168541.0,8964.0,0.0005319999999999999,86.0,63.0,9.599999999999999e-05,0.07,24131.19,98.0,73.0,22299500.0,17427000.0,2075282.0,10.75,8.4,2026-02-01,2026-02-28,monthly,28,False,231.51,227545.92,74117.21,3.5,askalabel,svasti
Athina by Aska Label - Gamis wanita bahan rayon premium busui friendly dress rayon wanita,Berjalan,Iklan Produk,25741856017,GMV Max ROAS,Semua Penempatan,2025-03-01,162663.0,10163.0,0.000625,67.0,45.0,6.6e-05,4.4000000000000006e-05,30601.32,74.0,46.0,19470100.0,13254000.0,2050289.0,9.5,6.46,2026-02-01,2026-02-28,monthly,28,False,201.74,263109.46,73224.61,2.643,askalabel,athina
"Basic Dress by Aska Label - Gamis panjang hitam bermanset busui dan bumil friendly warna hitam, putih, hijau sage, abu muda, pink muda [7]",Berjalan,Iklan Produk,1223224086,GMV Max ROAS,Semua Penempatan,2024-11-07,161300.0,6685.0,0.000414,79.0,48.0,0.000118,7.2e-05,17886.52,84.0,49.0,14883600.0,9095400.0,1413035.0,10.53,6.44,2026-02-01,2026-02-28,monthly,28,False,211.37,177185.71,50465.54,3.0,askalabel,gamis
Gantari by Aska Label - Gamis Eid wanita dengan details lace dress wanita,Berjalan,Iklan Produk,2162107634,GMV Max ROAS,Semua Penempatan,2025-04-21,156520.0,7701.0,0.000492,56.0,38.0,7.3e-05,4.9e-05,33782.53,60.0,40.0,19330500.0,15270000.0,1891822.0,10.22,8.07,2026-02-01,2026-02-28,monthly,28,False,245.66,322175.0,67565.07,2.143,askalabel,gantari
"Adani by Aska Label - Kaos polos wanita Muslim lengan panjang warna Chalk, Light Khaky, Dusty Rose, Skyblue, Lavender [7]",Berjalan,Iklan Produk,5054986920,GMV Max ROAS,Semua Penempatan,2024-11-04,155898.0,4352.0,0.000279,114.0,88.0,0.000262,0.000202,15080.45,130.0,103.0,17640000.0,13307000.0,1719171.0,10.26,7.74,2026-02-01,2026-02-28,monthly,28,False,395.03,135692.31,61398.96,4.643,askalabel,adani
"Dian by Aska Label - Atasan kantor basic lengan panjang dan busui friendly warna Putih (Berfuring), Burgundy, Sand, Mint, Mauve [4]",Berjalan,Iklan Produk,1139900340,GMV Max ROAS,Semua Penempatan,2025-02-04,155337.0,5887.0,0.00037900000000000005,66.0,49.0,0.000112,8.3e-05,20728.58,73.0,55.0,12187000.0,9265000.0,1368086.0,8.91,6.77,2026-02-01,2026-02-28,monthly,28,False,232.39,166945.21,48860.21,2.607,askalabel,dian
"Kirana by Aska Label - Celana plisket dengan pinggang karet warna hitam, coksu [6]",Berjalan,Iklan Produk,9801656791,GMV Max ROAS,Semua Penempatan,2024-10-31,152427.0,5399.0,0.000354,83.0,60.0,0.000154,0.000111,30893.56,94.0,68.0,24508400.0,19212000.0,2564166.0,9.56,7.49,2026-02-01,2026-02-28,monthly,28,False,474.93,260727.66,91577.36,3.357,askalabel,kirana
"Taraka by Aska Label - Maxi rok circle swing dengan pinggang karet warna Taupe, Black, Redbud, Navy [8]",Berjalan,Iklan Produk,1861602591,GMV Max ROAS,Semua Penempatan,2024-11-04,150309.0,7174.0,0.000477,101.0,67.0,0.00014099999999999998,9.3e-05,20927.4,103.0,68.0,22429600.0,14490800.0,2113668.0,10.61,6.86,2026-02-01,2026-02-28,monthly,28,False,294.63,217763.11,75488.14,3.679,askalabel,taraka
Miraani Dress by Aska Label - Daily dress gamis wanita dengan details kerut dan bahan 100% rayon premium [2],Berjalan,Iklan Produk,51602936873,GMV Max ROAS,Semua Penempatan,2026-02-03,146883.0,8409.0,0.000572,55.0,41.0,6.5e-05,4.9e-05,29977.41,58.0,44.0,16053700.0,12506000.0,1648758.0,9.74,7.59,2026-02-01,2026-02-28,monthly,28,False,196.07,276787.93,58884.21,2.071,askalabel,miraani
"Gendhis by Aska Label - Atasan wanita muslim rayon warna putih offwhite, raspberry maroon busui friendly dengan kerah dan full kancing depann manset [7]",Berjalan,Iklan Produk,12374253078,GMV Max ROAS,Semua Penempatan,2024-10-31,145391.0,5172.0,0.000356,48.0,35.0,9.3e-05,6.8e-05,21736.04,50.0,37.0,10160000.0,7463000.0,1043330.0,9.74,7.15,2026-02-01,2026-02-28,monthly,28,False,201.73,203200.0,37261.79,1.786,askalabel,gendhis
"Sasmaya by Aska Label - Gamis drape details bisa untuk kondangan dan bridesmaid warna Lilac, Burgundy, Taupe, Offwhite [5]",Berjalan,Iklan Produk,2818060874,GMV Max ROAS,Semua Penempatan,2024-12-04,132789.0,6481.0,0.00048800000000000004,58.0,40.0,8.9e-05,6.2e-05,26718.21,73.0,49.0,14685100.0,10531000.0,1549656.0,9.48,6.8,2026-02-01,2026-02-28,monthly,28,False,239.11,201165.75,55344.86,2.607,askalabel,sasmaya
Ayunda by Aska Label - Gamis wanita basic polos dress wanita panjang A Line [5],Berjalan,Iklan Produk,25014598616,GMV Max ROAS,Semua Penempatan,2024-10-31,124859.0,6225.0,0.000499,52.0,34.0,8.4e-05,5.4999999999999995e-05,26835.03,54.0,36.0,13497000.0,9354000.0,1395422.0,9.67,6.7,2026-02-01,2026-02-28,monthly,28,False,224.16,249944.44,49836.5,1.929,askalabel,ayunda
Zahren by Aska Label - Dress wanita A Line sarimbit keluarga bahan rayon premium,Berjalan,Iklan Produk,48306239381,GMV Max ROAS,Semua Penempatan,2026-02-18,120957.0,5128.0,0.000424,50.0,40.0,9.8e-05,7.8e-05,31140.83,57.0,45.0,15373200.0,13085000.0,1557042.0,9.87,8.4,2026-02-01,2026-02-28,monthly,28,False,303.64,269705.26,55608.64,2.036,askalabel,zahren
"Praya by Aska Label - Gamis dengan drape bagian depan samping warna ungu dusty, dusty pink, coklat, biru indigo [5]",Berjalan,Iklan Produk,17016242749,GMV Max ROAS,Semua Penempatan,2024-12-27,110028.0,5168.0,0.47,36.0,27.0,0.07,5.2e-05,20380.12,39.0,29.0,7714500.0,6261000.0,733684.0,10.51,8.53,2026-02-01,2026-02-28,monthly,28,False,141.97,197807.69,26203.0,1.393,askalabel,praya
"Basic Sada by Aska Label - Gamis polos dengan kantong dan busui friendly bahan crepe warna putih offwhite, hitam black, hijau sage, abu muda, pink, peach, milo tan [4]",Berjalan,Iklan Produk,3106840324,GMV Max ROAS,Semua Penempatan,2025-07-05,103489.0,4654.0,0.45,63.0,51.0,0.000135,0.11,31987.98,80.0,60.0,18539200.0,12370000.0,2015243.0,9.2,6.14,2026-02-01,2026-02-28,monthly,28,False,433.01,231740.0,71972.96,2.857,askalabel,sada
Naresvari by Aska Label - Atasan wanita blouse wanita dengan details pleats full kancing busui friendly,Berjalan,Iklan Produk,27719455638,GMV Max ROAS,Semua Penempatan,2024-12-03,103186.0,4114.0,0.000399,38.0,24.0,9.2e-05,5.7999999999999994e-05,23266.33,40.0,24.0,9044000.0,5636000.0,884120.0,10.23,6.37,2026-02-01,2026-02-28,monthly,28,False,214.91,226100.0,31575.71,1.429,askalabel,naresvari
Arundaya by Aska Label - Dress wanita plisket gamis wanita panjang pleats kombinasi lengan panjang [8],Berjalan,Iklan Produk,20789974542,GMV Max ROAS,Semua Penempatan,2024-11-04,101727.0,4765.0,0.000468,25.0,11.0,5.2e-05,2.3e-05,38236.05,27.0,11.0,8863000.0,4609000.0,955901.0,9.27,4.82,2026-02-01,2026-02-28,monthly,28,False,200.61,328259.26,34139.32,0.964,askalabel,arundaya
Salma by Aska Label - Tunik wanita panjang dengan hem tulip. Atasan blouse wanita [6],Berjalan,Iklan Produk,823271179,GMV Max ROAS,Semua Penempatan,2024-11-04,101203.0,6273.0,0.62,62.0,33.0,9.900000000000001e-05,5.3e-05,16806.01,73.0,35.0,11378900.0,6395000.0,1041973.0,10.92,6.14,2026-02-01,2026-02-28,monthly,28,False,166.1,155875.34,37213.32,2.607,askalabel,salma
Khansa by Aska Label - Dress wanita polos gamis basic wanita bahan crinkle anti kusut busui friendly warna mocca dusty pink coklat [6],Berjalan,Iklan Produk,19871241895,GMV Max ROAS,Semua Penempatan,2024-10-29,97843.0,5694.0,0.000582,47.0,32.0,8.3e-05,5.6e-05,24141.54,54.0,34.0,10853600.0,7276000.0,1134653.0,9.57,6.41,2026-02-01,2026-02-28,monthly,28,False,199.27,200992.59,40523.32,1.929,askalabel,khansa
Kanda by Aska Label - Celana panjang wanita dengan kantong dan pinggang karet bahan crinkle [5],Berjalan,Iklan Produk,23556823263,GMV Max ROAS,Semua Penempatan,2024-11-05,97666.0,3852.0,0.000394,68.0,37.0,0.000177,9.599999999999999e-05,17712.39,74.0,40.0,12197000.0,6510000.0,1204443.0,10.13,5.4,2026-02-01,2026-02-28,monthly,28,False,312.68,164824.32,43015.82,2.643,askalabel,kanda
"Mayang Dress by Aska Label - Gamis plisket busui friendly warna abu, navy, mauve [2]",Berjalan,Iklan Produk,7342953353,GMV Max ROAS,Semua Penempatan,2025-03-02,96584.0,4383.0,0.00045400000000000003,23.0,18.0,5.2e-05,4.1e-05,31447.35,24.0,19.0,6474100.0,5541000.0,723289.0,8.95,7.66,2026-02-01,2026-02-28,monthly,28,False,165.02,269754.17,25831.75,0.857,askalabel,mayang
Samika Tunik by Aska Label - Basic tunik A Line dengan bahan ceruty yang lembut dan flowy,Berjalan,Iklan Produk,43675449717,GMV Max ROAS,Semua Penempatan,2025-10-27,96325.0,3667.0,0.00038100000000000005,46.0,30.0,0.000125,8.2e-05,20845.79,49.0,32.0,9893100.0,6748000.0,958906.0,10.32,7.04,2026-02-01,2026-02-28,monthly,28,False,261.5,201900.0,34246.64,1.75,askalabel,samika
Narya by Aska Label - Outerwear wanita blazer panjang wanita korean style katun warna coksu dan hitam [5],Berjalan,Iklan Produk,12299321128,GMV Max ROAS,Semua Penempatan,2024-10-31,94975.0,5455.0,0.000574,52.0,33.0,9.499999999999999e-05,0.06,25098.65,53.0,34.0,13873800.0,10166000.0,1305130.0,10.63,7.79,2026-02-01,2026-02-28,monthly,28,False,239.25,261769.81,46611.79,1.893,askalabel,narya
Nararya by Aska Label - Kaos wanita atasan kaos wanita turtle neck lengan panjang [3],Berjalan,Iklan Produk,24783256968,GMV Max ROAS,Semua Penempatan,2024-11-05,87575.0,3313.0,0.000378,75.0,63.0,0.000226,0.19,14746.72,82.0,69.0,11164600.0,8691000.0,1106004.0,10.09,7.86,2026-02-01,2026-02-28,monthly,28,False,333.84,136153.66,39500.14,2.929,askalabel,nararya
Akash by Aska Label - Kaos wanita lengan panjang dengan motif stripes garis,Berjalan,Iklan Produk,28266124526,GMV Max ROAS,Semua Penempatan,2024-11-01,68695.0,3240.0,0.000472,48.0,32.0,0.00014800000000000002,9.900000000000001e-05,17881.82,51.0,33.0,8254700.0,5107000.0,858327.0,9.62,5.95,2026-02-01,2026-02-28,monthly,28,False,264.92,161856.86,30654.54,1.821,askalabel,akash
Lintang Kids by Aska Label - Gamis anak cewe bahan rayon premium dress polos anak cewe,Berjalan,Iklan Produk,27676949483,GMV Max ROAS,Semua Penempatan,2025-03-02,67235.0,3416.0,0.000508,58.0,32.0,0.17,9.400000000000001e-05,23825.95,66.0,36.0,13854000.0,7184000.0,1381905.0,10.03,5.2,2026-02-01,2026-02-28,monthly,28,False,404.54,209909.09,49353.75,2.357,askalabel,lintang
"Nalika by Aska Label - Outerwear wanita blazer wanita blezer korean style warna coksu, hitam [7]",Berjalan,Iklan Produk,24950554646,GMV Max ROAS,Semua Penempatan,2024-11-04,66978.0,3226.0,0.000482,31.0,23.0,9.599999999999999e-05,7.1e-05,23818.32,32.0,23.0,7626600.0,5727000.0,738368.0,10.33,7.76,2026-02-01,2026-02-28,monthly,28,False,228.88,238331.25,26370.29,1.143,askalabel,nalika
Darya by Aska Label - Kemeja wanita rayon viscose atasan blouse basic lengan panjang [7],Berjalan,Iklan Produk,19370658803,GMV Max ROAS,Semua Penempatan,2024-11-04,66766.0,2570.0,0.000385,32.0,9.0,0.000125,3.5000000000000004e-05,26047.62,55.0,11.0,9772200.0,1529000.0,833524.0,11.72,1.83,2026-02-01,2026-02-28,monthly,28,False,324.33,177676.36,29768.71,1.964,askalabel,darya
